freq_hz,pct_diff,lower_ci,upper_ci
29.615686274509805,18.837818885676988,16.959223862648088,21.024537532606
29.741176470588236,18.42442470512678,16.558681476296236,20.533999445353587
29.866666666666667,18.161110409726724,16.317117547139112,20.195014687442885
29.992156862745098,17.944419892732657,16.1284050399025,19.976713554081105
30.11764705882353,17.84963332641774,16.02753634676784,19.87096885191447
30.24313725490196,17.659439573483052,15.88661892652022,19.700762226949244
30.36862745098039,17.40110746620799,15.668571280359076,19.399120365674953
30.49411764705882,17.338086256147527,15.586663331258645,19.31111044773227
30.619607843137253,17.174966386768933,15.444541491751913,19.14243880174609
30.745098039215687,17.182122197589127,15.48181829339052,19.143420818371215
30.870588235294118,17.20324762822285,15.45678567651096,19.15024495970121
30.99607843137255,17.147832757255745,15.463974901751147,19.093345025630438
31.12156862745098,17.11189424903591,15.45302078637712,19.003364975389456
31.24705882352941,16.997665012514506,15.340001463747694,18.9105153435984
31.372549019607842,17.000958743838794,15.336278284890595,18.857962119940293
31.498039215686273,17.004391070795773,15.35989493082035,18.89159709275581
31.623529411764707,16.986415999068516,15.323253683250995,18.884892725251525
31.749019607843138,16.889202087198505,15.235415099770131,18.778980073175838
31.87450980392157,16.829807117980945,15.206963478393508,18.707503440852324
32.0,16.703999260830358,15.0694348313195,18.573097787453694
